1.3576,1.3829,1.3874,1.3813,1.3486,1.3772,1.3815,1.3845,1.4515,1.3766
1.4055,1.3454,1.3915,1.3847,1.3387,1.3478,1.456,1.3653,1.463,1.3793
1.4458,1.3463,1.3763,1.3409,1.353,1.3279,1.4662,1.3735,1.4494,1.3983
1.4725,1.3747,1.393,1.3003,1.3337,1.3324,1.5402,1.3322,1.507,1.3589
1.4149,1.373,1.4318,1.3148,1.3564,1.3584,1.5056,1.3228,1.4779,1.3191
1.4525,1.381,1.4062,1.3425,1.3521,1.362,1.5047,1.3211,1.5109,1.2995
1.4387,1.3944,1.4092,1.3195,1.3649,1.3566,1.5198,1.3554,1.4884,1.3314
1.4628,1.3749,1.3653,1.3347,1.397,1.3852,1.5542,1.3259,1.5439,1.3198
1.4659,1.3493,1.3988,1.3403,1.4271,1.4432,1.4895,1.3207,1.5154,1.3131
1.4689,1.3569,1.3815,1.351,1.4644,1.4631,1.5453,1.2737,1.5341,1.3093
1.4035,1.3431,1.3824,1.4163,1.4811,1.475,1.5924,1.2698,1.5793,1.3361
1.388,1.3424,1.4131,1.4122,1.4711,1.4199,1.6321,1.2716,1.6301,1.3009
1.3901,1.332,1.4088,1.41,1.42,1.4404,1.6851,1.3562,1.6584,1.3143
1.3763,1.3102,1.4218,1.389,1.465,1.4724,1.6575,1.3393,1.6614,1.3457
1.3399,1.3669,1.4498,1.4416,1.4295,1.4844,1.6655,1.3554,1.577,1.3143
1.3737,1.3911,1.4343,1.4429,1.4846,1.4994,1.6939,1.3446,1.5479,1.3134
1.3997,1.3726,1.3527,1.4402,1.4408,1.5079,1.7425,1.3302,1.562,1.3435
1.3697,1.4092,1.3481,1.4074,1.452,1.4455,1.6954,1.4281,1.6062,1.357
1.3815,1.4091,1.3439,1.3413,1.4446,1.4085,1.7924,1.4366,1.5858,1.3762
1.3382,1.4293,1.374,1.3486,1.4717,1.4184,1.7689,1.3529,1.5506,1.3825
1.4016,1.4398,1.3956,1.3307,1.4597,1.5058,1.8525,1.3631,1.5598,1.4017
1.442,1.458,1.4452,1.3472,1.4881,1.4799,1.9805,1.4287,1.5526,1.375
1.4667,1.4379,1.4047,1.3569,1.5212,1.4874,1.9737,1.4294,1.5278,1.4109
1.4909,1.4522,1.38,1.3714,1.5254,1.4391,2.0697,1.486,1.5635,1.4241
1.5089,1.5586,1.3631,1.4136,1.5219,1.4984,2.0734,1.4716,1.5354,1.4787
1.5262,1.5793,1.392,1.4612,1.5321,1.5106,2.0128,1.5067,1.5895,1.506
1.5303,1.5742,1.3867,1.4718,1.5335,1.5109,1.8993,1.5776,1.5509,1.5423
1.552,1.5977,1.3928,1.5147,1.5325,1.5367,1.9013,1.5263,1.5251,1.5591
1.4992,1.6347,1.3225,1.4986,1.5041,1.4743,1.9355,1.4474,1.4942,1.5855
1.4509,1.6767,1.3323,1.5395,1.5864,1.4909,1.9666,1.554,1.4025,1.5176
1.4444,1.6158,1.374,1.5826,1.6281,1.4613,2.0714,1.6406,1.4036,1.5141
1.4919,1.6918,1.3753,1.5544,1.681,1.4509,2.0655,1.7281,1.42,1.4933
1.4552,1.6766,1.3696,1.5552,1.7014,1.4303,2.1063,1.6725,1.4242,1.4629
1.4391,1.6388,1.3697,1.5347,1.7464,1.419,2.0149,1.7243,1.4505,1.4948
1.4287,1.5623,1.4169,1.5277,1.765,1.4563,1.8372,1.7412,1.4528,1.5412
1.4693,1.5583,1.3972,1.5519,1.8161,1.5098,1.8366,1.7093,1.5948,1.5399
1.4807,1.5989,1.4637,1.5695,1.7176,1.5739,1.9308,1.7813,1.6394,1.603
1.4592,1.5445,1.5384,1.5242,1.8284,1.6022,1.9423,1.9017,1.646,1.5635
1.4347,1.4799,1.5519,1.5055,1.8848,1.5713,2.0417,1.8793,1.737,1.5255
1.4525,1.589,1.4662,1.5245,1.9121,1.6424,2.0551,1.9308,1.6646,1.5073
1.4499,1.6061,1.5459,1.5979,2.0406,1.5818,2.0047,1.9036,1.6257,1.5142
1.4717,1.6227,1.477,1.5543,2.0495,1.5583,2.0838,1.8589,1.6481,1.5085
1.4739,1.5942,1.547,1.5388,2.028,1.5969,2.0845,1.9956,1.7136,1.5321
1.4905,1.6165,1.5406,1.55,2.0333,1.5417,1.9733,1.9371,1.6725,1.5293
1.4943,1.5453,1.5699,1.5455,1.9676,1.6176,1.9925,1.8797,1.6576,1.494
1.4823,1.4688,1.5916,1.5464,1.9975,1.6312,2.0204,1.9593,1.6346,1.5252
1.4825,1.4803,1.6385,1.5778,1.9878,1.6007,2.0833,1.9889,1.7304,1.5637
1.4741,1.5718,1.686,1.6121,2.0583,1.644,2.186,2.0643,1.801,1.5518
1.4723,1.6168,1.8501,1.6258,2.0792,1.6667,2.2313,2.0327,1.9502,1.5756
1.4819,1.7239,1.9024,1.6058,2.096,1.6161,2.3637,2.0113,1.9726,1.6336
1.4619,1.7392,1.8646,1.5973,2.126,1.681,2.3222,2.0212,1.8404,1.6607
1.4734,1.7433,1.8587,1.5959,2.0655,1.715,2.5434,2.0331,2.0245,1.7349
1.4785,1.8074,1.7847,1.5618,2.0892,1.7477,2.486,1.9595,2.0441,1.7005
1.4802,1.7319,1.8273,1.5416,2.1164,1.8295,2.5117,2.0124,2.0705,1.7402
1.4958,1.8566,1.8351,1.5088,2.1454,1.8526,2.675,2.0507,2.1009,1.7855
1.4823,1.8218,1.7959,1.5123,2.1557,1.8522,2.6766,2.0334,2.1011,1.823
1.4938,1.9374,1.9102,1.5028,2.1402,1.8004,2.6876,1.9689,2.2411,1.7585
1.499,2.0367,1.9037,1.4808,2.1716,1.812,2.6409,1.9304,2.2243,1.7461
1.5034,2.1035,1.9874,1.46,2.1944,1.7797,2.6295,1.9685,2.2163,1.8027
1.5063,2.2807,2.0272,1.4448,2.1912,1.7678,2.6813,1.9449,2.2216,1.7772
1.532,2.3383,2.046,1.4715,2.1895,1.7071,2.5971,1.9634,2.2824,1.8113
1.5393,2.221,2.0124,1.5091,2.1407,1.7542,2.7633,2.1365,2.3365,1.806
1.5319,2.2796,2.0995,1.5695,2.1252,1.7721,2.6712,2.1274,2.3472,1.7807
1.5292,2.2894,2.0455,1.6076,2.1323,1.8645,2.5037,2.0963,2.3503,1.8405
1.5234,2.2109,2.0319,1.5944,2.1323,1.9157,2.33,2.119,2.3805,1.7609
1.5493,2.1988,1.987,1.527,2.0836,1.9152,2.3512,2.1478,2.3424,1.8053
1.5471,2.3046,1.966,1.5067,2.1204,1.9307,2.2509,2.2579,2.3805,1.8099
1.5255,2.3138,1.9869,1.4617,2.0899,1.9294,2.2792,2.2068,2.4052,1.8057
1.5437,2.3025,1.9928,1.4877,1.9803,1.9552,2.4139,2.2401,2.4122,1.8469
1.5537,2.3995,1.8983,1.5021,1.9669,1.9287,2.3325,2.3084,2.4661,1.8745
1.5391,2.4201,1.8668,1.5301,1.9698,1.944,2.2717,2.3053,2.474,1.844
1.5624,2.3404,1.7914,1.5873,2.0111,1.9381,2.2044,2.3622,2.51,1.8242
1.5817,2.4021,1.7726,1.5646,1.9608,1.9498,2.2351,2.4458,2.4287,1.7939
1.5992,2.2747,1.7687,1.5803,1.9452,1.9765,2.1724,2.5611,2.2801,1.7558
1.6291,2.3373,1.795,1.6184,2.0714,1.997,2.2317,2.4226,2.2392,1.789
1.6643,2.3526,1.7518,1.593,2.0984,1.9752,2.143,2.3824,2.1561,1.7905
1.6716,2.4211,1.7368,1.6368,2.1115,2.008,2.2086,2.4093,2.2631,1.8936
1.7516,2.5089,1.7625,1.6872,2.0944,2.0021,2.291,2.2955,2.3574,2.0173
1.7513,2.4747,1.7567,1.7148,2.0562,2.0344,2.3282,2.4612,2.3626,2.0379
1.6951,2.5105,1.7744,1.7127,2.1188,2.0314,2.4505,2.3717,2.2992,1.9652
1.6674,2.5044,1.8389,1.7265,2.2219,2.0626,2.3955,2.1956,2.2845,1.9833
1.6339,2.5683,1.7645,1.7285,2.1034,2.1192,2.4796,2.2799,2.2336,2.0507
1.6752,2.542,1.7882,1.7517,2.0223,2.1358,2.4623,2.303,2.2892,2.1228
1.6417,2.4893,1.7653,1.754,2.0022,2.1962,2.4439,2.3818,2.4271,2.235
1.6558,2.4466,1.8054,1.7609,1.983,2.2194,2.2624,2.4384,2.4978,2.2143
1.653,2.4681,1.8369,1.7729,2.0567,2.2132,2.3121,2.4767,2.5605,2.1796
1.6708,2.6099,1.8772,1.7793,2.042,2.2284,2.1257,2.53,2.6114,2.1643
1.6078,2.4695,1.8901,1.7501,2.0457,2.2813,2.014,2.4588,2.5626,2.1993
1.6166,2.5613,1.9244,1.7151,1.9886,2.2726,2.0857,2.4684,2.5132,2.1734
1.6413,2.6124,1.9818,1.7211,2.055,2.3063,2.0159,2.4119,2.4195,2.1868
1.6663,2.6332,2.0215,1.788,2.0086,2.2534,2.0671,2.3953,2.4476,2.1752
1.6775,2.6365,2.0213,1.7586,1.9479,2.273,2.2255,2.4741,2.5834,2.1793
1.6819,2.7158,1.9747,1.7409,1.9811,2.2435,2.191,2.4865,2.6,2.1807
1.7131,2.6639,2.1098,1.7273,2.0705,2.2359,2.2312,2.5766,2.5104,2.1406
1.7267,2.6299,2.0923,1.718,2.2389,2.2119,2.2637,2.5632,2.5343,2.1651
1.7138,2.589,2.0491,1.7139,2.1249,2.2372,2.2108,2.6604,2.582,2.2101
1.7046,2.6591,2.0443,1.7386,2.1544,2.2234,2.1182,2.5672,2.6775,2.1655
1.6924,2.6413,1.9835,1.6975,1.9544,2.2328,2.2204,2.5599,2.7301,2.2603
1.6857,2.8116,1.9829,1.6382,1.9888,2.2576,2.4206,2.4773,2.7729,2.2882
1.6968,2.781,2.0198,1.6311,1.945,2.2523,2.3107,2.4229,2.6915,2.2311
1.7015,2.7878,2.0248,1.6356,1.9488,2.2583,2.3158,2.4283,2.6984,2.2371
