0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165
0.016712,0.016366,0.018686,0.017278,0.019245,0.016692,0.016328
0.016422,0.017222,0.018651,0.018018,0.019278,0.016992,0.016968
0.017335,0.017749,0.019056,0.019363,0.019671,0.017407,0.018729
0.017328,0.018212,0.021363,0.0183,0.018916,0.017962,0.017409
0.018742,0.020433,0.020846,0.020571,0.01972,0.017744,0.018872
0.019115,0.020244,0.02126,0.022279,0.01952,0.01924,0.01831
0.018438,0.020144,0.02168,0.022236,0.019227,0.018919,0.018557
0.019664,0.020177,0.021617,0.021108,0.018957,0.019441,0.01839
0.020532,0.021055,0.021534,0.022958,0.019319,0.019219,0.018922
0.01919,0.020817,0.022385,0.024185,0.018944,0.019811,0.017421
0.019403,0.019765,0.023339,0.025339,0.019851,0.018368,0.018395
0.019718,0.020029,0.023422,0.027271,0.021195,0.019085,0.018183
0.02092,0.02117,0.022917,0.027719,0.020104,0.020372,0.017969
0.020627,0.021411,0.02393,0.028814,0.020292,0.019851,0.018964
0.01949,0.021232,0.024651,0.029575,0.019802,0.018609,0.018516
0.022361,0.021856,0.02734,0.030951,0.019363,0.018431,0.020042
0.023298,0.023945,0.027267,0.030263,0.017825,0.020529,0.019179
0.024732,0.025047,0.028762,0.028616,0.019237,0.02117,0.019442
0.025681,0.026803,0.026918,0.030607,0.019302,0.023278,0.018564
0.027952,0.027046,0.025497,0.030837,0.019102,0.022569,0.019585
0.028503,0.026077,0.026716,0.031442,0.017817,0.02116,0.021182
0.02856,0.02586,0.028075,0.031548,0.017778,0.019133,0.020901
0.028876,0.026533,0.027374,0.034884,0.017937,0.020212,0.021998
0.029043,0.028053,0.027869,0.032639,0.019453,0.021059,0.023868
0.027623,0.029367,0.029939,0.032355,0.02027,0.024544,0.022309
0.028111,0.029293,0.028947,0.032375,0.01943,0.023725,0.022334
0.027445,0.029954,0.028394,0.033791,0.021284,0.02423,0.024056
0.028406,0.030707,0.028635,0.032775,0.020689,0.023066,0.024992
0.027083,0.030752,0.028901,0.033229,0.021303,0.022366,0.024202
0.028983,0.031288,0.026911,0.034402,0.021039,0.020855,0.023562
0.030112,0.031678,0.026403,0.034031,0.021515,0.018997,0.023029
0.028959,0.032393,0.025865,0.03521,0.0218,0.019014,0.024041
