0.0043503,0.0011486
0.0015505,0.00061201
0.0039498,0.00072224
0.0046012,0.00086586
0.00070869,2.2287e-005
0.002054,5.1071e-005
0.005319,0.0014872
0.00083878,0.00016151
0.0044561,0.0014767
