1.366,7.8019,8.0929,2.0289,1.3357
1.3555,3.6281,3.7337,1.5835,1.3451
1.3579,2.1416,2.1784,1.4357,1.3543
1.3647,1.6316,1.6442,1.3911,41.505
1.373,1.4632,1.4675,1.3819,16.758
1.3817,1.412,1.4135,1.3847,6.8692
1.3905,1.4007,1.4011,1.3915,3.2686
1.3993,1.4027,1.4028,1.3996,2.029
1.408,1.4091,1.4092,1.4081,1.6169
1.4166,1.417,1.417,1.4167,1.4854
1.4252,1.4253,1.4253,1.4252,1.4477
1.4337,1.4337,1.4337,1.4337,1.441
1.442,1.442,1.442,1.442,1.4444
1.4503,1.4503,1.4503,1.4503,1.4511
1.4586,1.4586,1.4586,1.4586,1.4588
1.4667,45.224,1.4667,1.4667,1.4668
1.4748,17.16,1.4748,1.4748,1.4748
1.4827,6.7119,1.4827,1.4827,1.4827
1.4906,3.1674,1.4906,1.4906,1.4906
1.4985,2.0263,1.4985,1.4985,46.386
1.5062,1.6708,1.5062,1.5062,104.62
1.5139,1.5649,1.5139,1.5139,55.764
1.5215,1.5372,1.5215,1.5215,20.622
1.5291,1.5339,1.5291,1.5291,7.7427
1.5365,1.538,1.5365,1.5365,3.473
1.5439,1.5444,1.5439,1.5439,2.1355
1.5512,1.5514,1.5512,1.5512,1.7302
1.5585,1.5585,1.5585,1.5585,1.6122
1.5657,1.5657,1.5657,1.5657,1.5818
1.5728,1.5728,1.5728,1.5728,1.5776
1.5799,1.5799,1.5799,1.5799,1.5813
1.5869,1.5869,1.5869,1.5869,1.5873
1.5938,1.5938,1.5938,1.5938,1.5939
1.6007,1.6007,1.6007,1.6007,1.6007
1.6075,1.6075,1.6075,1.6075,1.6075
1.6142,1.6142,1.6142,1.6142,1.6142
1.6209,1.6209,1.6209,1.6209,1.6209
1.6275,1.6275,1.6275,1.6275,1.6275
1.6341,1.6341,1.6341,1.6341,1.6341
1.6406,1.6406,1.6406,1.6406,1.6406
1.6471,1.6471,1.6471,1.6471,1.6471
1.6535,1.6535,1.6535,1.6535,1.6535
1.6598,1.6598,1.6598,1.6598,1.6598
1.6661,1.6661,1.6661,1.6661,1.6661
1.6723,1.6723,1.6723,1.6723,1.6723
1.6785,1.6785,53.11,1.6785,1.6785
1.6846,1.6846,17.296,1.6846,1.6846
1.6906,1.6906,6.0999,1.6906,1.6906
1.6966,1.6966,2.9017,1.6966,1.6966
1.7026,1.7026,2.0273,1.7026,1.7026
1.7085,1.7085,1.7953,1.7085,1.7085
1.7144,1.7144,1.7374,1.7144,1.7144
1.7202,1.7202,1.7263,1.7202,1.7202
1.7259,1.7259,1.7275,1.7259,1.7259
55.138,1.7316,1.732,1.7316,1.7316
17.164,1.7373,1.7374,1.7373,1.7373
5.8917,1.7429,1.7429,1.7429,1.7429
2.83,1.7485,1.7485,1.7485,1.7485
2.0322,1.754,1.754,1.754,1.754
1.8305,1.7594,1.7594,56.206,1.7594
1.7829,1.7649,1.7649,121.38,1.7649
1.7748,1.7702,1.7702,37.648,1.7702
1.7767,1.7756,1.7756,11.471,1.7756
1.7811,1.7809,1.7809,4.2623,1.7809
1.7862,1.7861,1.7861,2.4075,1.7861
1.7913,1.7913,1.7913,1.9454,1.7913
1.7965,1.7965,57.634,58.395,1.7965
1.8016,1.8016,16.903,124.13,1.8016
1.8067,1.8067,5.6129,37.069,58.028
1.8117,1.8117,71.738,10.967,16.851
1.8167,1.8167,20.732,4.0729,5.5668
1.8216,1.8216,6.5471,2.3664,71.967
1.8265,1.8265,2.9683,1.9569,134.18
1.8314,1.8314,2.1036,1.8624,39.159
1.8362,1.8362,1.9006,1.8436,11.292
1.841,1.841,1.8562,1.8428,4.1126
1.8458,59.547,1.8493,1.8462,2.3805
1.8505,16.625,1.8513,1.8506,1.9752
1.8552,5.3846,1.8554,1.8552,1.8841
1.8598,2.6803,1.8599,1.8598,1.8665
1.8644,2.053,1.8644,1.8644,1.866
1.869,1.9121,1.869,1.869,1.8693
1.8735,1.8833,1.8735,1.8735,1.8736
1.878,1.8802,1.878,1.878,1.878
1.8825,1.883,1.8825,1.8825,1.8825
1.8869,1.887,1.8869,1.8869,1.8869
1.8913,61.323,1.8913,1.8913,1.8913
1.8957,16.307,1.8957,1.8957,1.8957
1.9,5.1636,1.9,1.9,1.9
1.9043,2.6247,1.9043,1.9043,1.9043
1.9085,2.0659,1.9085,1.9085,1.9085
1.9127,1.9469,1.9127,1.9127,1.9127
1.9169,1.9243,1.9169,1.9169,1.9169
1.9211,1.9227,1.9211,1.9211,1.9211
1.9252,1.9255,1.9252,1.9252,1.9252
1.9293,1.9294,1.9293,1.9293,1.9293
1.9334,1.9334,1.9334,1.9334,1.9334
1.9374,1.9374,1.9374,1.9374,1.9374
1.9414,1.9414,1.9414,1.9414,1.9414
1.9454,1.9454,1.9454,1.9454,1.9454
1.9493,1.9493,1.9493,1.9493,1.9493
1.9532,1.9532,1.9532,1.9532,1.9532
1.9571,1.9571,1.9571,1.9571,1.9571
1.9609,1.9609,1.9609,1.9609,1.9609
1.9648,1.9648,1.9648,1.9648,1.9648
1.9686,1.9686,1.9686,1.9686,1.9686
1.9723,1.9723,1.9723,1.9723,1.9723
1.9761,1.9761,1.9761,1.9761,1.9761
1.9798,1.9798,1.9798,1.9798,1.9798
1.9835,1.9835,1.9835,1.9835,1.9835
1.9871,1.9871,1.9871,1.9871,1.9871
1.9907,1.9907,1.9907,1.9907,1.9907
1.9943,1.9943,1.9943,65.369,1.9943
1.9979,1.9979,1.9979,15.346,1.9979
2.0015,2.0015,2.0015,4.6363,2.0015
2.005,2.005,2.005,2.5139,2.005
2.0085,2.0085,2.0085,2.1059,2.0085
2.0119,2.0119,2.0119,2.0305,2.0119
2.0154,2.0154,2.0154,2.0189,2.0154
2.0188,2.0188,2.0188,2.0195,2.0188
2.0222,2.0222,2.0222,2.0223,2.0222
2.0256,2.0256,2.0256,2.0256,2.0256
2.0289,2.0289,2.0289,2.0289,2.0289
2.0322,2.0322,2.0322,2.0322,2.0322
2.0355,2.0355,2.0355,2.0355,2.0355
2.0388,2.0388,2.0388,2.0388,2.0388
2.0421,67.251,2.0421,2.0421,2.0421
2.0453,14.782,2.0453,2.0453,2.0453
2.0485,4.385,2.0485,2.0485,2.0485
2.0517,2.4718,2.0517,2.0517,2.0517
2.0548,2.1297,2.0548,2.0548,2.0548
2.058,2.0712,67.879,2.058,67.879
2.0611,2.0634,14.577,2.0611,14.577
2.0642,2.0646,4.301,2.0642,4.301
2.0672,2.0673,2.4593,2.0672,2.4593
2.0703,2.0703,2.1384,2.0703,2.1384
2.0733,2.0733,2.0851,2.0733,68.766
2.0763,2.0763,2.0783,2.0763,14.426
2.0793,2.0793,2.0797,2.0793,4.2297
2.0823,2.0823,2.0823,2.0823,2.4497
2.0852,68.954,2.0852,2.0852,2.1475
2.0881,14.205,2.0881,2.0881,2.0986
2.091,4.1574,2.091,2.091,2.0928
2.0939,2.4399,2.0939,2.0939,2.0942
2.0968,2.1542,2.0968,2.0968,2.0968
2.0996,2.1091,2.0996,2.0996,2.0996
2.1024,2.104,2.1024,2.1024,2.1024
2.1052,2.1055,2.1052,2.1052,2.1052
2.108,2.1081,2.108,2.108,2.108
2.1108,2.1108,2.1108,2.1108,2.1108
2.1135,2.1135,2.1135,2.1135,2.1135
2.1162,2.1162,2.1162,2.1162,2.1162
2.119,2.119,70.286,2.119,2.119
2.1216,2.1216,13.706,2.1216,2.1216
2.1243,2.1243,3.9807,2.1243,2.1243
2.127,2.127,2.4194,2.127,2.127
2.1296,2.1296,2.1753,2.1296,2.1296
2.1322,2.1322,2.1393,2.1322,2.1322
2.1348,2.1348,2.1359,2.1348,2.1348
71.013,2.1374,2.1376,2.1374,2.1374
13.416,2.1399,2.14,2.1399,2.1399
3.8853,2.1425,2.1425,2.1425,2.1425
2.4099,2.145,2.145,2.145,2.145
2.1875,2.1475,2.1475,2.1475,2.1475
2.156,2.15,2.15,2.15,2.15
2.1534,2.1525,2.1525,2.1525,2.1525
2.1551,2.155,2.155,2.155,2.155
2.1574,2.1574,2.1574,2.1574,2.1574
2.1598,2.1598,2.1598,2.1598,2.1598
2.1622,2.1622,2.1622,2.1622,2.1622
2.1646,2.1646,2.1646,2.1646,2.1646
2.167,2.167,2.167,2.167,2.167
2.1694,2.1694,2.1694,2.1694,2.1694
2.1717,2.1717,72.366,2.1717,2.1717
2.1741,2.1741,12.842,2.1741,2.1741
2.1764,2.1764,3.7103,2.1764,2.1764
2.1787,2.1787,2.3959,2.1787,2.1787
2.181,2.181,2.2115,2.181,2.181
2.1832,2.1832,2.1875,2.1832,2.1832
2.1855,2.1855,2.1861,2.1855,72.907
2.1877,2.1877,2.1878,2.1877,12.599
2.19,2.19,2.19,2.19,3.6415
2.1922,2.1922,2.1922,2.1922,2.3916
2.1944,2.1944,2.1944,2.1944,2.2216
2.1966,2.1966,2.1966,2.1966,2.2002
2.1987,2.1987,2.1987,2.1987,2.1992
2.2009,2.2009,2.2009,2.2009,2.2009
2.203,73.595,2.203,2.203,2.203
2.2051,12.28,2.2051,2.2051,2.2051
2.2073,3.5553,2.2073,2.2073,2.2073
2.2094,2.3872,2.2094,73.844,2.2094
2.2114,2.2347,2.2114,12.161,2.2114
74.007,2.2165,2.2135,3.5245,2.2135
12.082,2.216,2.2156,2.3859,2.2156
3.5044,2.2177,2.2176,2.2396,2.2176
2.3852,2.2197,2.2196,2.2225,2.2196
2.2428,2.2217,2.2217,2.222,2.2217
2.2264,2.2237,2.2237,2.2237,2.2237
2.226,2.2257,2.2257,2.2257,2.2257
2.2277,2.2276,2.2276,2.2276,2.2276
2.2296,2.2296,2.2296,2.2296,2.2296
2.2316,2.2316,2.2316,2.2316,2.2316
2.2335,2.2335,2.2335,2.2335,2.2335
2.2354,2.2354,2.2354,2.2354,2.2354
2.2374,2.2374,2.2374,2.2374,2.2374
2.2393,2.2393,2.2393,2.2393,2.2393
2.2412,2.2412,2.2412,2.2412,2.2412
2.243,2.243,2.243,2.243,2.243
2.2449,2.2449,2.2449,2.2449,2.2449
2.2468,2.2468,2.2468,2.2468,2.2468
2.2486,2.2486,2.2486,2.2486,2.2486
2.2505,2.2505,2.2505,2.2505,2.2505
2.2523,2.2523,2.2523,2.2523,2.2523
2.2541,2.2541,2.2541,2.2541,2.2541
2.2559,2.2559,2.2559,2.2559,2.2559
2.2577,2.2577,2.2577,2.2577,2.2577
2.2595,2.2595,2.2595,2.2595,75.801
2.2612,2.2612,2.2612,2.2612,11.168
2.263,75.938,2.263,2.263,3.2904
2.2647,11.095,2.2647,2.2647,2.3818
2.2665,3.2747,2.2665,2.2665,2.2797
2.2682,2.3819,2.2682,2.2682,2.2697
2.2699,2.2826,2.2699,76.207,2.2701
2.2716,2.273,2.2716,10.949,2.2716
2.2733,2.2734,2.2733,3.2441,2.2733
2.275,76.404,2.275,2.3823,2.275
2.2766,10.841,2.2766,2.2884,2.2766
2.2783,3.2219,2.2783,2.2796,2.2783
2.2799,2.3827,2.2799,2.2801,2.2799
2.2816,2.2927,2.2816,2.2816,2.2816
2.2832,2.2844,2.2832,2.2832,2.2832
2.2848,2.285,2.2848,2.2848,2.2848
2.2864,2.2864,2.2864,2.2864,2.2864
2.288,2.288,2.288,2.288,2.288
2.2896,2.2896,2.2896,2.2896,2.2896
2.2912,2.2912,2.2912,2.2912,2.2912
2.2928,2.2928,2.2928,2.2928,2.2928
2.2943,2.2943,2.2943,2.2943,2.2943
2.2959,2.2959,2.2959,2.2959,2.2959
2.2974,2.2974,2.2974,2.2974,2.2974
2.299,2.299,2.299,2.299,2.299
2.3005,2.3005,2.3005,2.3005,2.3005
2.302,2.302,2.302,2.302,77.45
2.3035,2.3035,2.3035,2.3035,10.246
2.305,2.305,2.305,2.305,3.1075
2.3065,77.624,77.624,2.3065,2.3867
2.3079,10.145,10.145,2.3079,2.3159
2.3094,3.0893,3.0893,2.3094,2.3102
2.3109,2.3876,2.3876,2.3109,2.3109
2.3123,2.3198,2.3198,2.3123,2.3123
2.3138,2.3145,2.3145,2.3138,2.3138
2.3152,2.3153,2.3153,2.3152,2.3152
2.3166,2.3166,2.3166,2.3166,2.3166
2.318,2.318,2.318,2.318,2.318
2.3194,2.3194,2.3194,2.3194,2.3194
2.3208,2.3208,2.3208,2.3208,2.3208
2.3222,2.3222,2.3222,2.3222,2.3222
2.3236,2.3236,2.3236,2.3236,2.3236
2.325,2.325,2.325,78.336,2.325
2.3263,2.3263,2.3263,9.7167,2.3263
2.3277,2.3277,2.3277,3.0162,2.3277
2.3291,2.3291,2.3291,2.3925,2.3291
2.3304,2.3304,2.3304,2.3362,2.3304
2.3317,2.3317,2.3317,2.3323,2.3317
2.333,2.333,2.333,2.3331,2.333
2.3344,2.3344,2.3344,2.3344,2.3344
2.3357,2.3357,2.3357,2.3357,2.3357
2.337,2.337,2.337,2.337,2.337
2.3383,2.3383,2.3383,2.3383,2.3383
2.3396,2.3396,2.3396,2.3396,2.3396
2.3408,2.3408,2.3408,2.3408,2.3408
2.3421,2.3421,2.3421,2.3421,2.3421
2.3434,2.3434,2.3434,2.3434,2.3434
2.3446,2.3446,2.3446,2.3446,2.3446
2.3459,2.3459,2.3459,2.3459,2.3459
2.3471,2.3471,2.3471,2.3471,2.3471
2.3483,2.3483,2.3483,2.3483,2.3483
2.3496,2.3496,2.3496,2.3496,2.3496
2.3508,2.3508,2.3508,2.3508,2.3508
2.352,2.352,2.352,2.352,2.352
2.3532,2.3532,2.3532,2.3532,79.416
2.3544,2.3544,2.3544,2.3544,9.0371
2.3556,2.3556,2.3556,2.3556,2.9124
2.3568,2.3568,2.3568,2.3568,2.4027
2.3579,2.3579,2.3579,2.3579,2.3617
2.3591,2.3591,2.3591,2.3591,2.3594
2.3603,2.3603,2.3603,2.3603,2.3603
2.3614,2.3614,2.3614,2.3614,2.3614
2.3626,2.3626,2.3626,2.3626,2.3626
2.3637,2.3637,2.3637,2.3637,2.3637
2.3649,2.3649,2.3649,2.3649,2.3649
2.366,2.366,2.366,2.366,2.366
2.3671,2.3671,2.3671,2.3671,2.3671
2.3682,2.3682,2.3682,2.3682,2.3682
2.3693,2.3693,2.3693,2.3693,2.3693
2.3704,2.3704,2.3704,2.3704,2.3704
2.3715,2.3715,2.3715,2.3715,2.3715
2.3726,2.3726,2.3726,2.3726,2.3726
2.3737,2.3737,2.3737,2.3737,2.3737
2.3748,2.3748,2.3748,2.3748,2.3748
2.3759,2.3759,2.3759,2.3759,2.3759
2.3769,2.3769,2.3769,2.3769,2.3769
2.378,2.378,2.378,2.378,2.378
80.396,2.379,2.379,2.379,2.379
8.3857,2.3801,2.3801,2.3801,2.3801
2.8266,2.3811,2.3811,2.3811,2.3811
2.4149,2.3822,2.3822,2.3822,2.3822
2.3856,2.3832,2.3832,2.3832,2.3832
2.3844,2.3842,2.3842,2.3842,2.3842
2.3852,2.3852,2.3852,80.63,2.3852
2.3862,2.3862,2.3862,8.2254,2.3862
2.3872,2.3872,2.3872,2.8074,2.3872
2.3882,2.3882,2.3882,2.4182,2.3882
2.3892,2.3892,2.3892,2.3914,2.3892
2.3902,2.3902,2.3902,2.3904,2.3902
2.3912,2.3912,2.3912,2.3912,2.3912
2.3922,2.3922,2.3922,2.3922,2.3922
2.3932,2.3932,2.3932,2.3932,2.3932
2.3941,2.3941,2.3941,2.3941,2.3941
81.001,2.3951,2.3951,2.3951,2.3951
7.967,2.396,2.396,2.396,2.396
2.7781,2.397,2.397,2.397,2.397
2.4238,2.3979,2.3979,2.3979,2.3979
2.4006,2.3989,2.3989,2.3989,2.3989
2.3999,2.3998,2.3998,2.3998,2.3998
2.4007,2.4007,2.4007,2.4007,2.4007
2.4016,2.4016,2.4016,2.4016,2.4016
2.4026,2.4026,2.4026,2.4026,2.4026
2.4035,2.4035,2.4035,2.4035,2.4035
2.4044,2.4044,2.4044,2.4044,2.4044
2.4053,2.4053,2.4053,2.4053,2.4053
2.4062,2.4062,2.4062,2.4062,2.4062
2.4071,2.4071,2.4071,2.4071,2.4071
2.408,2.408,2.408,2.408,2.408
2.4088,2.4088,2.4088,2.4088,2.4088
2.4097,2.4097,2.4097,2.4097,2.4097
2.4106,2.4106,2.4106,2.4106,2.4106
2.4115,2.4115,2.4115,2.4115,2.4115
2.4123,81.647,2.4123,2.4123,2.4123
2.4132,7.505,2.4132,2.4132,2.4132
2.414,2.7305,2.414,2.414,2.414
2.4149,2.4344,2.4149,2.4149,2.4149
2.4157,2.4169,2.4157,2.4157,2.4157
81.805,2.4166,2.4165,2.4165,2.4165
7.3895,2.4174,2.4174,2.4174,2.4174
2.7196,2.4182,2.4182,2.4182,2.4182
2.4372,2.419,2.419,2.419,2.419
2.4209,2.4199,2.4199,2.4199,2.4199
2.4207,2.4207,81.958,2.4207,2.4207
2.4215,2.4215,7.2766,2.4215,2.4215
2.4223,2.4223,2.7093,2.4223,2.4223
2.4231,2.4231,2.4399,2.4231,2.4231
2.4239,2.4239,2.4249,2.4239,2.4239
2.4247,2.4247,2.4247,2.4247,2.4247
82.136,2.4255,2.4255,2.4255,2.4255
7.1442,2.4262,2.4262,2.4262,2.4262
2.6976,2.427,2.427,2.427,2.427
2.4432,2.4278,2.4278,2.4278,2.4278
2.4294,2.4286,2.4286,2.4286,2.4286
2.4294,2.4293,2.4293,2.4293,2.4293
2.4301,2.4301,2.4301,2.4301,2.4301
2.4308,2.4308,2.4308,2.4308,2.4308
2.4316,82.364,2.4316,2.4316,2.4316
2.4323,6.9731,2.4323,2.4323,2.4323
2.4331,2.6832,2.4331,2.4331,2.4331
2.4338,2.4475,2.4338,2.4338,2.4338
2.4346,2.4353,2.4346,2.4346,2.4346
2.4353,2.4353,2.4353,2.4353,2.4353
2.436,2.436,2.436,2.436,2.436
2.4368,2.4368,2.4368,2.4368,2.4368
2.4375,2.4375,2.4375,2.4375,2.4375
2.4382,2.4382,2.4382,2.4382,2.4382
82.634,2.4389,2.4389,2.4389,2.4389
6.7675,2.4396,2.4396,2.4396,2.4396
2.667,2.4403,2.4403,2.4403,2.4403
2.4528,2.441,2.441,82.712,2.441
2.4423,2.4417,2.4417,6.7076,2.4417
2.4424,2.4424,2.4424,2.6625,2.4424
2.4431,2.4431,2.4431,2.4544,2.4431
2.4438,2.4438,2.4438,2.4444,2.4438
2.4445,2.4445,2.4445,2.4445,82.839
2.4451,2.4451,2.4451,2.4451,6.6096
2.4458,2.4458,2.4458,2.4458,2.6553
2.4465,2.4465,2.4465,2.4465,83.236
2.4471,2.4471,2.4471,2.4471,6.5686
2.4478,2.4478,2.4478,82.963,2.6521
2.4485,2.4485,2.4485,6.5137,2.4585
2.4491,2.4491,2.4491,2.6486,2.4496
2.4498,2.4498,2.4498,2.4595,2.4498
2.4504,2.4504,2.4504,2.4509,2.4504
2.4511,2.4511,2.4511,2.4511,2.4511
2.4517,2.4517,2.4517,2.4517,2.4517
2.4523,2.4523,2.4523,2.4523,2.4523
2.453,2.453,2.453,2.453,2.453
2.4536,2.4536,2.4536,2.4536,2.4536
2.4542,2.4542,2.4542,2.4542,2.4542
2.4549,2.4549,2.4549,2.4549,2.4549
2.4555,2.4555,2.4555,2.4555,2.4555
2.4561,2.4561,2.4561,2.4561,2.4561
2.4567,2.4567,2.4567,2.4567,2.4567
2.4573,2.4573,2.4573,2.4573,2.4573
2.4579,2.4579,2.4579,2.4579,2.4579
2.4585,2.4585,2.4585,2.4585,2.4585
2.4591,2.4591,2.4591,2.4591,2.4591
2.4597,2.4597,2.4597,2.4597,2.4597
2.4603,2.4603,2.4603,2.4603,2.4603
2.4609,2.4609,2.4609,83.443,2.4609
2.4615,2.4615,2.4615,6.1341,2.4615
2.4621,2.4621,2.4621,2.6242,2.4621
2.4627,2.4627,2.4627,83.729,2.4627
2.4633,2.4633,2.4633,6.0929,2.4633
2.4638,2.4638,2.4638,2.6217,2.4638
2.4644,2.4644,2.4644,2.4712,2.4644
2.465,2.465,2.465,2.4653,2.465
2.4655,2.4655,2.4655,2.4655,2.4655
2.4661,2.4661,2.4661,2.4661,2.4661
2.4667,2.4667,2.4667,2.4667,2.4667
2.4672,2.4672,2.4672,2.4672,2.4672
2.4678,2.4678,2.4678,2.4678,2.4678
2.4683,2.4683,2.4683,2.4683,2.4683
2.4689,2.4689,2.4689,2.4689,2.4689
2.4694,2.4694,83.753,2.4694,2.4694
2.4699,83.773,5.8845,2.4699,2.4699
2.4705,5.8684,2.6103,2.4705,2.4705
2.471,2.6094,2.4767,83.812,2.471
83.831,2.4772,2.4718,5.8366,2.4716
5.8208,2.4723,2.4721,2.6078,2.4721
2.607,2.4726,2.4726,2.478,83.869
2.4785,2.4731,2.4731,2.4734,5.7894
2.4739,2.4737,2.4737,2.4737,2.6054
2.4742,2.4742,2.4742,2.4742,2.4794
2.4747,2.4747,2.4747,2.4747,2.4749
2.4752,2.4752,2.4752,2.4752,2.4752
2.4757,2.4757,2.4757,2.4757,2.4757
2.4762,2.4762,2.4762,2.4762,2.4762
84.019,2.4767,2.4767,2.4767,2.4767
5.6667,2.4772,84.037,2.4772,2.4772
2.5994,2.4777,5.6516,2.4777,2.4777
2.4828,2.4782,2.5987,2.4782,2.4782
2.4789,2.4787,2.4833,2.4787,2.4787
2.4792,2.4792,2.4794,2.4792,2.4792
2.4797,2.4797,2.4797,2.4797,2.4797
2.4802,2.4802,2.4802,2.4802,2.4802
2.4807,2.4807,2.4807,2.4807,2.4807
2.4811,2.4811,2.4811,2.4811,2.4811
2.4816,2.4816,2.4816,2.4816,2.4816
2.4821,2.4821,2.4821,2.4821,2.4821
2.4826,2.4826,2.4826,2.4826,2.4826
2.483,2.483,2.483,2.483,2.483
2.4835,2.4835,2.4835,2.4835,2.4835
2.484,2.484,2.484,2.484,84.281
2.4844,2.4844,2.4844,2.4844,5.4486
2.4849,2.4849,2.4849,2.4849,2.5898
2.4854,2.4854,2.4854,2.4854,2.489
2.4858,2.4858,2.4858,2.4858,2.4859
2.4863,2.4863,2.4863,2.4863,2.4863
2.4867,2.4867,2.4867,2.4867,2.4867
2.4872,2.4872,2.4872,2.4872,2.4872
2.4876,2.4876,2.4876,2.4876,2.4876
2.4881,2.4881,2.4881,2.4881,2.4881
2.4885,2.4885,2.4885,2.4885,2.4885
2.4889,2.4889,2.4889,2.4889,2.4889
2.4894,2.4894,2.4894,2.4894,2.4894
2.4898,2.4898,2.4898,2.4898,2.4898
2.4902,2.4902,2.4902,2.4902,2.4902
2.4907,2.4907,2.4907,2.4907,2.4907
2.4911,2.4911,2.4911,2.4911,2.4911
2.4915,2.4915,2.4915,2.4915,2.4915
2.4919,2.4919,2.4919,2.4919,2.4919
2.4924,2.4924,84.583,2.4924,2.4924
2.4928,2.4928,5.1936,2.4928,2.4928
2.4932,2.4932,2.5801,2.4932,2.4932
2.4936,2.4936,84.717,2.4936,2.4936
2.494,2.494,5.1583,2.494,2.494
2.4944,2.4944,2.5789,2.4944,2.4944
2.4948,2.4948,2.4975,2.4948,2.4948
2.4952,2.4952,2.4953,2.4952,2.4952
2.4957,2.4957,2.4957,2.4957,84.701
2.4961,2.4961,2.4961,84.716,5.0929
2.4965,2.4965,2.4965,5.0806,2.5767
2.4968,2.4968,2.4968,2.5763,2.4993
2.4972,2.4972,2.4972,2.4997,2.4973
2.4976,84.772,2.4976,2.4977,2.4976
2.498,5.0319,2.498,2.498,2.498
2.4984,2.5748,2.4984,2.4984,84.8
2.4988,2.5011,2.4988,2.4988,128.16
2.4992,2.4993,2.4992,2.4992,6.3376
84.841,2.4996,2.4996,2.4996,2.6136
4.9723,2.4999,2.4999,2.4999,2.5033
2.573,2.5003,2.5003,2.5003,2.5004
2.5028,2.5007,2.5007,2.5007,2.5007
2.5011,2.5011,2.5011,2.5011,2.5011
