1.3244,1.5909,1.3737,1.5118,1.3573,1.3791,1.415,1.526,1.5041,1.3987
1.427,1.7851,1.4753,1.5565,1.2914,1.3165,1.4153,1.5049,1.4044,1.3991
1.5299,1.7845,1.4165,1.5947,1.3273,1.3294,1.4339,1.4998,1.3804,1.3213
1.6074,1.9111,1.4929,1.5465,1.3403,1.3881,1.5097,1.4694,1.4363,1.2815
1.4806,1.7766,1.5,1.4869,1.3293,1.396,1.6518,1.4204,1.4774,1.3174
1.5718,1.7901,1.4552,1.6117,1.3476,1.4224,1.657,1.3243,1.5253,1.3062
1.5519,1.7935,1.3862,1.6275,1.3299,1.4602,1.7112,1.3769,1.7273,1.4005
1.6174,1.7323,1.3961,1.4699,1.2181,1.4295,1.8019,1.4995,1.7616,1.3257
1.6358,1.6746,1.3476,1.4672,1.2151,1.3897,1.8721,1.5611,1.6767,1.4114
1.6539,1.6007,1.3539,1.527,1.2692,1.4152,1.9384,1.7313,1.8002,1.4381
1.4978,1.5967,1.2611,1.4505,1.3354,1.4,1.7988,1.7738,1.8456,1.4707
1.4662,1.7259,1.3119,1.5631,1.368,1.4085,2.0113,1.7947,1.7124,1.4846
1.4803,1.6206,1.3346,1.6622,1.3858,1.4009,1.9859,1.9422,1.8213,1.5921
1.4598,1.5865,1.3382,1.7521,1.4708,1.367,1.8857,1.8023,1.6377,1.5367
1.3896,1.5684,1.4174,1.923,1.5135,1.5124,1.6885,2.0733,1.738,1.5046
1.4712,1.6794,1.3408,2.1353,1.4849,1.5811,1.6878,2.0114,1.7723,1.4681
1.5461,1.7213,1.4023,2.1746,1.4764,1.5463,1.8075,2.2611,1.8931,1.5639
1.4899,1.6787,1.4263,2.6927,1.458,1.6391,1.6676,2.488,2.0431,1.5494
1.5283,1.6445,1.4464,2.6855,1.452,1.6512,1.5104,2.6361,1.996,1.7787
1.4465,1.6961,1.46,2.3108,1.4857,1.7055,1.7918,2.9621,2.0649,1.7496
1.465,1.7192,1.4794,2.3358,1.5054,1.7274,1.8124,2.9997,2.0895,1.771
