1.3813,1.3873,1.3822,1.4125,1.3957,1.3939,1.4087,1.3975,1.3848,1.3912
1.3967,1.3838,1.3865,1.4132,1.3855,1.386,1.4085,1.3905,1.3884,1.3828
1.4084,1.3663,1.3987,1.4154,1.3864,1.3858,1.4187,1.3716,1.3923,1.3781
1.4155,1.3612,1.4016,1.4301,1.3778,1.4025,1.4066,1.3828,1.3966,1.387
1.3974,1.3523,1.402,1.4309,1.4068,1.393,1.4079,1.356,1.4043,1.3879
1.4089,1.3487,1.4213,1.4215,1.4221,1.405,1.4156,1.3563,1.3958,1.4134
1.4036,1.3527,1.4116,1.4416,1.4427,1.4262,1.3959,1.3567,1.3953,1.4407
1.4105,1.3434,1.422,1.4339,1.4415,1.4228,1.4116,1.3449,1.386,1.4319
1.4107,1.3307,1.4307,1.4319,1.4405,1.4346,1.4001,1.3474,1.388,1.4358
1.4108,1.3395,1.4499,1.42,1.4535,1.4388,1.3913,1.3653,1.4041,1.4332
1.3896,1.3528,1.4479,1.4163,1.4427,1.4652,1.3887,1.3519,1.3949,1.4347
1.384,1.3632,1.4551,1.3993,1.4541,1.4612,1.3839,1.3863,1.3901,1.4632
1.3839,1.3629,1.4561,1.4168,1.4598,1.4535,1.403,1.3733,1.3843,1.4467
1.3784,1.3809,1.4602,1.421,1.4358,1.4491,1.3926,1.394,1.3799,1.4531
1.3653,1.3822,1.4685,1.4389,1.4322,1.4552,1.415,1.4043,1.3614,1.4414
1.3761,1.3975,1.4739,1.4324,1.4466,1.4323,1.4024,1.4026,1.3653,1.4482
1.3835,1.3873,1.4962,1.4415,1.4561,1.4196,1.4242,1.4009,1.3615,1.459
1.3727,1.3862,1.5061,1.427,1.4678,1.4131,1.418,1.3883,1.3638,1.4712
1.376,1.3792,1.495,1.4397,1.4768,1.4179,1.4241,1.3915,1.3686,1.4454
1.359,1.3786,1.4809,1.4489,1.4727,1.4192,1.4256,1.3882,1.3715,1.4407
1.3814,1.375,1.4789,1.4542,1.4843,1.415,1.4328,1.3939,1.3774,1.4228
1.3942,1.3855,1.4724,1.44,1.5062,1.4084,1.4302,1.4025,1.3638,1.4168
1.4011,1.3909,1.46,1.4457,1.5429,1.4235,1.4373,1.4055,1.356,1.4183
1.4081,1.3905,1.4647,1.4465,1.5293,1.419,1.4325,1.407,1.3617,1.4103
1.4128,1.4151,1.4587,1.4492,1.5102,1.4083,1.4398,1.4047,1.3508,1.3927
1.4177,1.4381,1.44,1.4654,1.5118,1.3958,1.4505,1.4095,1.3622,1.4026
1.4181,1.4406,1.446,1.4688,1.5006,1.3964,1.4857,1.4125,1.3661,1.4129
1.4246,1.4379,1.4331,1.4769,1.505,1.3923,1.4867,1.4272,1.3615,1.4269
1.4027,1.4302,1.4429,1.4918,1.5063,1.3994,1.4898,1.4395,1.3582,1.4177
1.3825,1.4287,1.4352,1.4994,1.5003,1.3825,1.4826,1.4435,1.3505,1.4332
1.3785,1.4193,1.4445,1.5099,1.5227,1.3886,1.4821,1.4411,1.3482,1.4505
1.3971,1.4454,1.4541,1.5149,1.5219,1.4016,1.4959,1.4371,1.3487,1.4496
1.3832,1.4564,1.4493,1.522,1.5062,1.406,1.4873,1.4464,1.3514,1.4478
1.376,1.4714,1.449,1.5311,1.5159,1.4078,1.5087,1.4452,1.3648,1.4581
1.371,1.4732,1.4407,1.5387,1.5379,1.4046,1.509,1.4497,1.3555,1.5116
1.3864,1.4787,1.4344,1.5444,1.5628,1.4085,1.4981,1.4429,1.3643,1.5366
1.3896,1.4947,1.4038,1.5358,1.5545,1.4151,1.4831,1.4457,1.3549,1.5076
1.3792,1.4916,1.3858,1.535,1.5812,1.4188,1.4757,1.4246,1.3324,1.4967
1.3657,1.4841,1.3988,1.5414,1.5779,1.4016,1.4743,1.4232,1.3329,1.5218
1.3729,1.4638,1.3871,1.5412,1.5594,1.3931,1.4806,1.4082,1.3368,1.5131
1.3694,1.4818,1.3843,1.5404,1.5683,1.3925,1.4669,1.4137,1.3324,1.5253
1.3803,1.4806,1.3649,1.5383,1.5691,1.398,1.4714,1.3959,1.3306,1.4944
1.3796,1.4931,1.3907,1.5283,1.5688,1.4029,1.4879,1.394,1.3276,1.4656
1.388,1.5062,1.4066,1.5294,1.5748,1.4257,1.5042,1.4089,1.3247,1.432
1.3882,1.5141,1.4112,1.5169,1.5745,1.4019,1.5078,1.411,1.3294,1.4383
