1.3896,1.3926,1.3922,1.3975,1.3928,1.3886,1.3932,1.3904,1.392,1.3934
1.3945,1.3955,1.3919,1.3942,1.3914,1.3874,1.3919,1.3929,1.3894,1.391
1.3981,1.3969,1.3924,1.4033,1.3889,1.3869,1.3947,1.395,1.383,1.3875
1.4002,1.3967,1.3937,1.404,1.3915,1.3826,1.3992,1.3969,1.3823,1.387
1.3945,1.3971,1.3938,1.4027,1.393,1.3841,1.3929,1.4006,1.3736,1.3861
1.398,1.3956,1.3956,1.4032,1.3916,1.3812,1.3937,1.3991,1.372,1.3807
1.3963,1.3948,1.395,1.4049,1.3908,1.385,1.3926,1.399,1.3725,1.3774
1.3984,1.3986,1.3911,1.4072,1.3897,1.3835,1.3956,1.395,1.3701,1.3769
1.3984,1.4021,1.3874,1.4068,1.3908,1.3874,1.3945,1.3975,1.3668,1.3774
1.3984,1.4005,1.3864,1.4072,1.3942,1.3915,1.3902,1.3979,1.3635,1.3789
1.3916,1.4028,1.3891,1.4124,1.3919,1.3924,1.3852,1.3994,1.3608,1.3819
1.3898,1.3929,1.3937,1.413,1.3871,1.3987,1.3762,1.4036,1.3537,1.3842
1.3897,1.4001,1.3959,1.4164,1.3868,1.4017,1.3765,1.404,1.3595,1.3791
1.3878,1.3945,1.3998,1.4127,1.3916,1.4046,1.3786,1.4027,1.3598,1.3775
1.3835,1.3877,1.3956,1.4118,1.3912,1.4095,1.3755,1.4031,1.3593,1.3794
1.387,1.3814,1.3946,1.4122,1.3952,1.4102,1.3732,1.4009,1.363,1.383
1.3892,1.3806,1.3942,1.4065,1.3898,1.4137,1.3722,1.3991,1.3659,1.3825
1.3857,1.3834,1.3962,1.411,1.3867,1.4072,1.3705,1.4004,1.3639,1.3864
1.3866,1.3844,1.395,1.4066,1.3873,1.4075,1.3713,1.4115,1.359,1.3878
1.3809,1.3788,1.3976,1.4038,1.3805,1.404,1.3728,1.4165,1.3586,1.3841
1.3883,1.3769,1.3996,1.4032,1.383,1.3962,1.3784,1.4185,1.359,1.3718
1.3923,1.3751,1.3969,1.4075,1.3816,1.392,1.381,1.4107,1.3539,1.3725
1.3945,1.381,1.4007,1.4127,1.3815,1.3931,1.3795,1.413,1.3537,1.3728
1.3966,1.3823,1.3994,1.4148,1.3802,1.3895,1.3799,1.4108,1.3593,1.3717
1.398,1.383,1.4045,1.4086,1.3845,1.3932,1.3812,1.4125,1.3544,1.3717
1.3995,1.3834,1.3988,1.4077,1.383,1.3932,1.3896,1.4227,1.349,1.3667
1.3995,1.3834,1.3973,1.4115,1.3816,1.3951,1.3815,1.4244,1.351,1.3609
1.4016,1.3831,1.3957,1.4128,1.3818,1.3959,1.3852,1.4264,1.3596,1.3542
1.3942,1.3824,1.4025,1.4178,1.3793,1.3957,1.392,1.4234,1.3521,1.3602
1.3873,1.3831,1.3996,1.4164,1.3772,1.3974,1.3897,1.4222,1.3597,1.3636
1.3859,1.3894,1.3988,1.419,1.3802,1.3979,1.3883,1.4226,1.3615,1.3659
1.3921,1.3881,1.3905,1.4186,1.3808,1.4085,1.3902,1.4183,1.3618,1.3573
1.3875,1.3861,1.3882,1.4236,1.3755,1.4085,1.3821,1.4222,1.3661,1.3536
1.385,1.3826,1.3862,1.4229,1.3705,1.406,1.3848,1.426,1.3666,1.3539
1.3832,1.3804,1.3923,1.4284,1.3749,1.4098,1.3779,1.425,1.3668,1.3523
1.3884,1.3769,1.3919,1.4324,1.3819,1.4102,1.3794,1.4198,1.3685,1.354
1.3894,1.379,1.3924,1.4313,1.3854,1.413,1.3842,1.42,1.3704,1.3539
1.3857,1.3727,1.392,1.4302,1.3851,1.4111,1.386,1.4175,1.3737,1.3556
1.3809,1.3792,1.3926,1.4366,1.3835,1.4055,1.3778,1.4144,1.3668,1.3534
1.3833,1.3754,1.3937,1.4361,1.3772,1.3997,1.3775,1.414,1.3683,1.3508
1.382,1.375,1.3894,1.4337,1.3776,1.3976,1.3759,1.4137,1.369,1.3496
1.3858,1.3722,1.3875,1.4339,1.3644,1.3973,1.3775,1.4087,1.3659,1.3474
1.3855,1.3663,1.3823,1.4303,1.3658,1.4054,1.3789,1.4076,1.3669,1.3424
1.3885,1.3601,1.3862,1.428,1.3719,1.4038,1.3889,1.4068,1.3696,1.3304
1.3885,1.3627,1.3835,1.4322,1.3725,1.4034,1.3862,1.4004,1.3657,1.327
