0.0056973,0.0012397
0.011095,0.002547
0.0042189,0.0014108
0.0012551,6.8762e-005
0.00028911,2.8188e-005
0.0066836,0.0020125
0.001709,0.00018319
0.0028519,0.00048771
0.0024661,0.00073342
